"Photon energy, eV","n","k"
1.609489970660743,2.552217,0.098909
1.6128033339811652,2.554842,0.107384
1.6161304981105828,2.556664,0.116223
1.6194714161793957,2.557601,0.125295
1.6228265666100485,2.557602,0.134448
1.6261956480116975,2.55665,0.143515
1.6295788779808014,2.554768,0.152328
1.6329763436726035,2.552018,0.160726
1.636388271184468,2.548496,0.168569
1.6398146185538343,2.544327,0.175745
1.6432554773807495,2.539654,0.182174
1.6467109400427418,2.534625,0.187815
1.6501810997030877,2.529388,0.192658
1.6536660503191838,2.524078,0.196726
1.657165886651026,2.518816,0.200064
1.6606808399560509,2.513699,0.202735
1.6642108720939666,2.508806,0.204811
1.6677559456941653,2.504196,0.206372
1.6713162900232472,2.499907,0.207495
1.674892144237625,2.495962,0.208256
1.6784836098747875,2.492372,0.208726
1.6820903740203874,2.489137,0.208967
1.685712949464306,2.486249,0.209035
1.6893513022632096,2.483694,0.20898
1.693005538018056,2.481455,0.208842
1.6966757563080068,2.479512,0.208657
1.700362066873035,2.477845,0.208454
1.704064571089149,2.476432,0.208258
1.7077835240863843,2.475253,0.208087
1.711518745083782,2.474286,0.207959
1.7152706281919838,2.473513,0.207884
1.719038853713334,2.472915,0.207874
1.722824110379229,2.472476,0.207936
1.726626073808545,2.472178,0.208076
1.7304451470890347,2.472008,0.208297
1.7342811548379764,2.471951,0.208603
1.738134356142859,2.471994,0.208995
1.7420050161516645,2.472128,0.209476
1.7458929538200747,2.47234,0.210045
1.7497985863710959,2.472621,0.210701
1.75372173221333,2.472963,0.211446
1.7576626614056383,2.473356,0.212277
1.7616214951299334,2.473794,0.213194
1.7655985090441382,2.47427,0.214195
1.7695933664324375,2.474776,0.215279
1.7736068092468162,2.475308,0.216444
1.7776384958948863,2.475859,0.217688
1.7816887097969762,2.476424,0.219011
1.7857575789486457,2.477,0.220409
1.789845235111022,2.47758,0.221882
1.793951803501001,2.478162,0.223427
1.7980774182725852,2.478742,0.225043
1.8022220550494878,2.479315,0.226727
1.8063861615104715,2.479878,0.228478
1.810569719134946,2.480428,0.230293
1.8147726971739264,2.480963,0.232171
1.8189953992957013,2.481479,0.234111
1.823238122848896,2.481973,0.236109
1.8275006872846382,2.482443,0.238165
1.8317833944866726,2.482886,0.240276
1.836086384841601,2.4833,0.242441
1.8404096415941193,2.483683,0.244656
1.8447538078127026,2.484033,0.246922
1.8491183625669383,2.484348,0.249235
1.8535039540229177,2.484625,0.251594
