"Photon energy, eV","n","k"
1.6084922021393042,1.634846,0.00505400876
1.6117960484263447,1.63668888,0.00502312705
1.615113494862238,1.6385275,0.00499248666
1.6184446255968739,1.640362,0.00496208504
1.6217683117475437,1.64219229,0.00493192342
1.625126978360768,1.64401852,0.00490199933
1.6284995853770945,1.64584058,0.004872314
1.6318862197680808,1.64765857,0.00484286592
1.6352869692302583,1.64947257,0.00481365365
1.6387019221927004,1.65128248,0.00478467846
1.6421311678246895,1.65308839,0.00475593891
1.6455747960434768,1.65489032,0.00472743452
1.6490328975221413,1.65668831,0.00469916481
1.6524835388063244,1.65848237,0.00467112934
1.6559707688303844,1.66027247,0.00464332853
1.6594727481576128,1.66205875,0.00461576026
1.6629895705599853,1.66384113,0.00458842586
1.6665213306060689,1.66561973,0.00456132326
1.670068123669496,1.66739449,0.00453445382
1.673630045937551,1.66916546,0.00450781637
1.6772071944198652,1.67093269,0.00448141062
1.6807996669572252,1.6726962,0.00445523631
1.6844075622304904,1.67445601,0.00442929319
1.6880309797696322,1.67621209,0.00440358184
1.6916700199628838,1.67796452,0.00437810125
1.6953247840660126,1.67971339,0.00435285048
1.6989953742117123,1.68145861,0.00432783094
1.7026818934191152,1.6832002,0.00430304248
1.7063844456034314,1.6849383,0.00427848349
1.7101267232151685,1.68667284,0.0042541554
1.7138617598780752,1.68840388,0.0042300574
1.717613147416321,1.69013145,0.00420618949
1.7213809934343114,1.69185559,0.00418255167
1.7251654064827144,1.69357632,0.00415914397
1.7289664960688846,1.6952936,0.00413596717
1.7327843726674266,1.69700752,0.00411302062
1.7366191477308976,1.69871811,0.00409030446
1.740470933700653,1.70042535,0.00406781951
1.7443643855691673,1.7021293,0.00404556524
1.748250644158825,1.70383,0.00402354186
1.7521542577563873,1.70552747,0.00400174961
1.756075342876361,1.70722169,0.00398018939
1.7600140170785679,1.70891274,0.00395886085
1.7639703989798927,1.71060065,0.00393776429
1.7679698185189896,1.71228538,0.00391690071
1.7719620899399702,1.71396708,0.00389626922
1.7759724321477643,1.71564562,0.00387587214
1.780000968115251,1.71732118,0.00385570801
1.7840734935333438,1.71899368,0.00383577858
1.7881389075544039,1.7206632,0.00381608373
1.7922228918183223,1.72232972,0.00379662462
1.7963255738557788,1.72399333,0.00377740123
1.8004732280953168,1.72565404,0.00375841419
1.8046138133602079,1.72731184,0.00373966473
1.8087734869007632,1.72896681,0.00372115297
1.8129523810185955,1.73061898,0.00370287964
1.8171772623532474,1.73226832,0.00368484608
1.8213951232257453,1.73391492,0.00366705254
1.8256326098552518,1.73555875,0.0036495004
1.8299168673893749,1.7371999,0.00363219003
1.834194145113612,1.7388384,0.00361512235
1.838491465243627,1.74047422,0.00359829886
1.8428363595341744,1.7421074,0.00358172057
1.8471743185158105,1.74373807,0.00356538752
1.8515327484297257,1.74536611,0.00354930233
1.8559395759699975,1.74699171,0.00353346467
1.860339516746687,1.74861478,0.0035178767
1.8647603692861825,1.75023537,0.00350253968
1.8692304637956203,1.75185356,0.00348745441
1.8736937243369407,1.75346933,0.0034726227
1.878206802295033,1.75508276,0.0034580455
1.8827130839903379,1.75669389,0.00344372427
1.8872410410542455,1.7583027,0.00342966093
1.8918196962494425,1.75990922,0.00341585704
1.8963916155508607,1.76151354,0.00340231377
1.9010148333808603,1.76311564,0.00338903322
1.9056313582905493,1.76471561,0.0033760167
1.9102997925072758,1.76631342,0.00336326638
1.9149615790115024,1.76790917,0.00335078373
1.919675896217442,1.76950285,0.00333857104
1.924383613228716,1.77109453,0.00332662989
1.929144493194226,1.77268421,0.0033149627
1.9338988228712657,1.77427191,0.00330357154
1.938706958861329,1.77585774,0.00329245825
1.9435085969385792,1.77744167,0.0032816254
1.9483646960493395,1.77902379,0.00327107496
1.9532143521763745,1.78060409,0.00326080966
1.9581191356817922,1.78218266,0.00325083162
1.963017533772953,1.78375948,0.0032411437
1.9679717374819403,1.78533461,0.00323174849
1.972919616076567,1.78690807,0.00322264867
1.9779239907009718,1.78847996,0.00321384674
1.982922103334608,1.79005032,0.00320534558
1.9879774148684357,1.79161909,0.00319714864
1.9930265304553956,1.79318641,0.00318925844
1.998133560565668,1.79475232,0.00318167812
2.0032668309301793,1.79631676,0.00317441135
2.0083940102230526,1.79787989,0.00316746098
2.013580203220511,1.79944173,0.00316083046
2.018760378941965,1.80100225,0.00315452367
2.0240003172388414,1.80256157,0.00314854384
2.0292675281203922,1.8041197,0.00314289487
2.034528838744662,1.80567673,0.00313758042
2.039851062554083,1.80723261,0.00313260475
2.0451674683387444,1.80878748,0.00312797159
2.050545571465661,1.81034139,0.00312368513
2.055952034376913,1.8118943,0.0031197499
2.061352809501716,1.81344635,0.00311617008
2.066816487182432,1.81499753,0.00311295032
2.072309205119586,1.81654791,0.00311009527
2.077796374002442,1.81809757,0.00310760966
2.0833476850567907,1.81964647,0.00310549857
2.0889287387848925,1.82119477,0.00310376693
2.094504391132692,1.82274246,0.00310242004
2.100145460957716,1.82428966,0.00310146323
2.105816998710867,1.8258363,0.00310090208
2.1115192519006047,1.82738256,0.00310074223
2.117216315455938,1.82892843,0.00310098954
2.1229805556942467,1.83047397,0.00310165
2.128776268553616,1.83201924,0.00310272979
2.1345669622116197,1.8335643,0.00310423525
2.1404261965144533,1.83510926,0.00310617298
2.1463176857165065,1.83665412,0.00310854964
2.1522416968962057,1.8381989,0.00311137205
2.1581609328813336,1.83974377,0.00311464749
2.164150592304062,1.84128872,0.00311838315
2.170173591099398,1.84283388,0.00312258671
2.176230208402368,1.84437921,0.0031272656
2.1822823148009243,1.84592483,0.0031324279
2.188406803161234,1.84747086,0.00313808196
2.1945657645337673,1.84901726,0.00314423582
2.2007594907982266,1.8505642,0.0031508985
2.206988277138733,1.8521117,0.0031580787
2.2132129138361245,1.85365978,0.00316578532
2.219512494103215,1.85520862,0.00317402822
2.2258480383666606,1.85675824,0.00318281686
2.2322198554831343,1.85830872,0.00319216116
2.238628257856054,1.85986012,0.00320207137
2.2450329090120547,1.86141254,0.003212558
2.251515198450973,1.86296604,0.00322363187
2.258035030106719,1.86452071,0.00323530414
2.2645927310654024,1.86607663,0.00324758624
2.2711886322238453,1.86763388,0.00326048998
2.2778230683452394,1.86919254,0.00327402747
2.2844542854292134,1.87075271,0.00328821121
2.2911665637930985,1.87231447,0.00330305402
2.2979184029858164,1.87387791,0.00331856914
2.3047101537865218,1.87544312,0.00333477015
2.311542171133727,1.87701019,0.00335167106
2.318414814187137,1.87857922,0.00336928627
2.325328446390587,1.8801503,0.0033876306
2.332283435536112,1.88172353,0.00340671933
2.3392360181332723,1.883299,0.00342656815
2.346274576256074,1.88487678,0.0034471926
2.3533556190323384,1.88645706,0.0034686106
2.360479532281765,1.88803986,0.00349083796
2.3676467065099436,1.88962536,0.00351389372
2.3748575369797096,1.89121359,0.00353779461
2.382112423783809,1.89280471,0.00356256006
2.3894117719188985,1.89439883,0.00358820934
2.396755991360907,1.89599606,0.00361476229
2.404145497141799,1.89759653,0.00364223937
2.411580709427754,1.89920036,0.00367066162
2.419062053598808,1.90080761,0.00370004983
2.4265899603299745,1.90241851,0.00373042815
2.4341170769809115,1.9040331,0.00376181774
2.4417391226953087,1.90565154,0.00379424322
2.4494090527697603,1.90727398,0.00382772905
2.457127319865628,1.90890051,0.00386229934
2.4648943823677874,1.91053135,0.00389798215
2.4727107044753738,1.91216656,0.00393480206
2.48057675629426,1.91380632,0.00397278772
2.4884930139313113,1.91545079,0.00401196754
2.496459959590442,1.91710012,0.00405237082
2.5044780816705328,1.91875441,0.00409402648
2.5125478748652315,1.92041391,0.00413696821
2.5206698402646985,1.9220787,0.00418122549
2.5288444854593237,1.92374899,0.00422683273
2.5370723246454747,1.92542489,0.00427382262
2.545353878733314,1.92710663,0.00432223175
2.5536896754567304,1.92879438,0.00437209644
2.562080249485446,1.93048833,0.00442345418
2.5705261425393346,1.93218866,0.00447634362
2.579027903505007,1.93389551,0.00453080294
2.587586088554726,1.93560912,0.0045868749
2.596201261267688,1.93732964,0.00464460015
2.6048739927537388,1.93905737,0.00470402605
2.6136048617795797,1.94079243,0.00476519419
2.6223944548975173,1.94253502,0.00482815107
2.631243366576819,1.94428546,0.00489294873
2.640152199337742,1.94604388,0.00495963293
2.6491215638882895,1.94781049,0.00502825484
2.6581520792637634,1.94958565,0.00509887168
2.6672443729691877,1.95136949,0.00517153386
2.6764568567718614,1.95316225,0.0052462977
2.6856750229199546,1.95496423,0.00532322379
2.694956906340471,1.95677571,0.00540237241
2.7043031699587696,1.95859694,0.00548380584
2.713714485928465,1.96042814,0.00556758581
2.723191535792566,1.96226965,0.00565378125
2.732735010647999,1.96412169,0.00574245807
2.742345611313612,1.96598463,0.00583368983
2.7520240485017253,1.9678587,0.00592754693
2.7617710429933333,1.96974428,0.00602410789
2.7715873258170456,1.97164168,0.00612345104
2.78147363843185,1.97355117,0.00622565414
2.7914307329138084,1.97547316,0.00633080387
2.8014593721467724,1.97740793,0.00643898338
2.8116240885570383,1.9793559,0.00655028528
2.8217986124334224,1.98131737,0.00666479848
2.8320470415747208,1.98329279,0.00678262196
2.842370184160929,1.98528254,0.00690385462
2.8527688601987924,1.98728696,0.00702859485
2.863243901738943,1.98930647,0.00715694809
2.873796153097831,1.99134156,0.00728902754
2.884426471084583,1.99339266,0.00742494638
2.895135725232918,1.9954601,0.007564813
2.9059929083112555,1.99754454,0.00770876125
2.9168632059732675,1.99964634,0.00785690763
2.927815132904331,2.00176598,0.00800938148
2.9388496120484433,2.00390405,0.00816632148
2.9499675803159655,2.00606101,0.00832786154
2.9611699888488108,2.00823747,0.00849415016
2.972457803291691,2.01043395,0.00866533082
2.9838320040695927,2.01265101,0.00884155711
2.9952935866716524,2.01488934,0.00902299364
3.0069164851720642,2.01714956,0.00920980549
3.0185564452719413,2.01943226,0.00940215755
3.0302868735940294,2.02173811,0.00960022625
3.042108828960146,2.02406784,0.00980419741
3.054023386779804,2.02642218,0.0100142604
3.066031639376322,2.02880188,0.0102306115
3.078134696320656,2.03120768,0.0104534501
3.090410713953481,2.03364043,0.0106829899
3.1027073932207134,2.03610099,0.0109194487
3.1151023198688406,2.03859023,0.011163052
3.1275966760783946,2.04110902,0.0114140294
3.1401916630727076,2.04365836,0.0116726266
3.152888501502892,2.04623925,0.011939094
3.1657692634332477,2.0488527,0.0122136868
3.178674206719644,2.05149982,0.0124966776
3.191684792078971,2.05418175,0.0127883447
3.2048023220487427,2.05689966,0.0130889713
3.218028120668078,2.05965483,0.0133988604
3.231363533923212,2.06244853,0.0137183156
3.2448099302041276,2.06528218,0.0140476614
3.258454334641254,2.06815721,0.0143872236
3.272127614290985,2.07107518,0.0147373498
3.2859161304224456,2.07403771,0.0150983944
3.2998213459957872,2.07704647,0.0154707188
3.313844748839999,2.08010332,0.0158547078
3.3280771845466184,2.08321014,0.0162507481
3.3423422950020143,2.08636899,0.016659245
3.3567302207358596,2.08958211,0.0170806241
3.371242554670031,2.09285183,0.0175153192
3.3858809173930773,2.09618057,0.0179637641
3.4006469577635072,2.09957119,0.0184264416
3.415636448196912,2.10302647,0.0189038069
3.4306637363890347,2.10654969,0.0193963657
3.445823835721623,2.11014433,0.0199046243
3.461118514686498,2.11381409,0.0204290871
3.4765495733140708,2.1175633,0.0209703042
3.4921188438795547,2.12139667,0.0215288237
3.507927439822876,2.12531947,0.0221051966
3.5237796627284275,2.12933779,0.0226999922
3.5397758074887142,2.13345877,0.0233137866
3.5559178430349534,2.13769101,0.0239471567
3.572207774377657,2.14204552,0.024600679
3.5887515176884253,2.14653759,0.0252748721
3.6053443668934753,2.15119877,0.0259740953
3.622091365267301,2.1560493,0.0267512355
3.638994670925412,2.16106461,0.0276275388
3.656056482457529,2.16623741,0.0286093155
3.673387871329098,2.17156519,0.0297033069
3.6907744897180876,2.17704736,0.0309167457
3.708326477032353,2.18268445,0.0322574316
3.7260462038497284,2.18847739,0.0337336996
3.743936086275508,2.19442784,0.0353546239
3.761998587040681,2.20053745,0.0371299223
3.7803514782784924,2.20680801,0.0390700757
3.7987679218426287,2.21324163,0.0411864938
3.8173646797345886,2.21984006,0.0434914087
3.8361444131528377,2.22660502,0.045998066
3.8551098359223817,2.23353796,0.0487207775
3.8743847827599045,2.24064001,0.0516750052
3.893731154861495,2.24791192,0.0548775011
3.913271705113143,2.25535349,0.0583461984
3.9330093716882284,2.26296411,0.0621005984
3.952947152338585,2.27074208,0.0661616709
3.9732154280756196,2.27868456,0.0705519914
3.993563983543764,2.28678728,0.0752958242
4.014122039469671,2.29504418,0.0804191133
4.03489284799205,2.30344754,0.0859498581
4.055879728911633,2.31198686,0.0919176733
4.0772201464401885,2.32064883,0.09835399
4.098650824234701,2.32941721,0.105292332
4.12030798022996,2.33827137,0.11276749
4.142195223610174,2.34718664,0.120816056
4.164316240657633,2.35613305,0.129475706
4.186674796822439,2.3650748,0.138784873
4.209417648981453,2.37396931,0.148782004
4.232264462642079,2.38276689,0.159505232
4.255360634030056,2.39140949,0.170990928
4.27871026790557,2.3998302,0.18327257
4.302317559618978,2.40795253,0.196379165
4.326337756755521,2.41568999,0.210333132
4.35047501431979,2.42294624,0.225148714
4.374883113376843,2.42961505,0.240828823
4.399566638270455,2.43558114,0.257362168
4.424530277392752,2.44072204,0.274721021
4.449938533956633,2.4449101,0.292857499
4.475478736349843,2.44801587,0.311700698
4.501313804570858,2.44991257,0.331155243
4.527448874679559,2.4504812,0.351098957
4.5538892027143065,2.4496167,0.371382518
4.580640168215898,2.44723468,0.391831658
4.6078785235477655,2.44327819,0.412249024
4.635269456897701,2.43772396,0.432420532
4.662987981236591,2.43058781,0.45212117
4.691040008819512,2.42192779,0.471124947
4.7194315950325345,2.41184546,0.489213773
4.748168942750448,2.40048438,0.506187696
4.777442487403658,2.38802531,0.521875087
4.80689285593377,2.37467908,0.536140733
4.8367085680385316,2.36067795,0.548891345
4.8668964644985175,2.34626565,0.560078808
4.897463557951482,2.33168536,0.569701795
4.9284170383233175,2.31717213,0.577801613
